catalogue_item_id,category,entity_type,phase,model,fold,concept_or_target,result_name,scientific_question,scientific_status,availability_status,report_usage_status,source_artifact_id,source_root_alias,source_relative_path,source_field_path,source_sha256,row_or_sample_count,privacy_class,new_inference_required,report_section_id,report_table_ids,report_figure_ids,omission_reason,approval_reference,integrity_status,details
RES-P6-STANDARD_CBM-FOLD4-TRAIN-TEST,CAT-B,model_fold_run,P6,standard_cbm,4,,"Frozen training, best checkpoint, and exactly-once test evaluation",What did this model-fold run produce?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P6-FOLD4-AUDIT,repo://,artifacts/baseline_v2/audit/p6/fold_4.json,$,2aefa973f5ae7b6093cace42ffad598e25f120150ce428becf7c19b81ea32f80,564,PRIVATE_SOURCE_PUBLIC_AUDIT,False,SEC-EXPERIMENTAL-SETUP,"[""RPT-T05""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""best_epoch"":""concept=18;task=78"",""best_validation_objective"":""concept_loss=0.05607881250936997;task_mse=0.02483981925734254"",""checkpoint"":""mac-archive://standard_cbm/fold_4/concept_stage/best.pt+task_stage/best.pt"",""evaluation"":""mac-archive://standard_cbm/fold_4/test_evaluation.json"",""metrics"":""mac-archive://standard_cbm/fold_4/metrics.json"",""n_test"":564,""pearson"":0.6550445691267522,""predictions"":""mac-archive://standard_cbm/fold_4/test_predictions.parquet"",""scheduler_terminal_status_distinct_from_scientific_status"":true,""scientific_status"":""PASS"",""spearman"":0.5142575435525171,""test_mae"":0.4980956222113424,""test_rmse"":0.6399085079475433,""test_transaction_count"":1}"
RES-P9-OOF-STANDARD_CBM,CAT-B,pooled_oof,P9,standard_cbm,,,Canonical pooled OOF prediction set,Does the model have exactly one frozen OOF prediction per nodule?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P9-OOF-STANDARD_CBM,mac-archive://,p9/canonical_oof/standard_cbm_oof_predictions.parquet,$,c7ae75d343c8c7ba026ffbb64a25200385c5e06cdb171645e015e26b98225587,2633,PRIVATE_RESTRICTED,False,SEC-RESULTS-PREDICTION,"[""RPT-T07"",""RPT-T09""]","[""RPT-F04"",""RPT-F06""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""exactly_once"":true,""unique_nodules"":2633,""unique_patients"":868}"
RES-P7-MIXED_CEM-FOLD0-TRAIN-TEST,CAT-B,model_fold_run,P7,mixed_cem,0,,"Frozen training, best checkpoint, and exactly-once test evaluation",What did this model-fold run produce?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P7-FOLD0-AUDIT,repo://,artifacts/baseline_v2/audit/p7/fold_0.json,$,6236dbf9c51b7f59881d6018a916bd814442ace555ce7921a08a7a42e468c3e2,479,PRIVATE_SOURCE_PUBLIC_AUDIT,False,SEC-EXPERIMENTAL-SETUP,"[""RPT-T05""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""best_epoch"":""28"",""best_validation_objective"":""total_loss=0.020201367669300557"",""checkpoint"":""mac-archive://cem/fold_0/best.pt"",""evaluation"":""mac-archive://cem/fold_0/test_evaluation.json"",""metrics"":""mac-archive://cem/fold_0/metrics.json"",""n_test"":479,""pearson"":0.7200640877134239,""predictions"":""mac-archive://cem/fold_0/test_predictions.parquet"",""scheduler_terminal_status_distinct_from_scientific_status"":true,""scientific_status"":""PASS"",""spearman"":0.6516809962041316,""test_mae"":0.49332981378814783,""test_rmse"":0.647929449195622,""test_transaction_count"":1}"
RES-P7-MIXED_CEM-FOLD1-TRAIN-TEST,CAT-B,model_fold_run,P7,mixed_cem,1,,"Frozen training, best checkpoint, and exactly-once test evaluation",What did this model-fold run produce?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P7-FOLD1-AUDIT,repo://,artifacts/baseline_v2/audit/p7/fold_1.json,$,09322f5dcea42e977a3bd87a55f652ea4dd9109d2e2fe0490a43bd8a019eefa9,502,PRIVATE_SOURCE_PUBLIC_AUDIT,False,SEC-EXPERIMENTAL-SETUP,"[""RPT-T05""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""best_epoch"":""21"",""best_validation_objective"":""total_loss=0.0261302709102101"",""checkpoint"":""mac-archive://cem/fold_1/best.pt"",""evaluation"":""mac-archive://cem/fold_1/test_evaluation.json"",""metrics"":""mac-archive://cem/fold_1/metrics.json"",""n_test"":502,""pearson"":0.7659832253482637,""predictions"":""mac-archive://cem/fold_1/test_predictions.parquet"",""scheduler_terminal_status_distinct_from_scientific_status"":true,""scientific_status"":""PASS"",""spearman"":0.6963894129407805,""test_mae"":0.4770672486756111,""test_rmse"":0.6223222983871406,""test_transaction_count"":1}"
RES-P7-MIXED_CEM-FOLD2-TRAIN-TEST,CAT-B,model_fold_run,P7,mixed_cem,2,,"Frozen training, best checkpoint, and exactly-once test evaluation",What did this model-fold run produce?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P7-FOLD2-AUDIT,repo://,artifacts/baseline_v2/audit/p7/fold_2.json,$,94116792ee15ab970323d41ff0079a7568dcff6ea0cb270abf91df8afcaf621c,539,PRIVATE_SOURCE_PUBLIC_AUDIT,False,SEC-EXPERIMENTAL-SETUP,"[""RPT-T05""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""best_epoch"":""18"",""best_validation_objective"":""total_loss=0.023107624625428716"",""checkpoint"":""mac-archive://cem/fold_2/best.pt"",""evaluation"":""mac-archive://cem/fold_2/test_evaluation.json"",""metrics"":""mac-archive://cem/fold_2/metrics.json"",""n_test"":539,""pearson"":0.7064295104220175,""predictions"":""mac-archive://cem/fold_2/test_predictions.parquet"",""scheduler_terminal_status_distinct_from_scientific_status"":true,""scientific_status"":""PASS"",""spearman"":0.5963280075951952,""test_mae"":0.4755082932164364,""test_rmse"":0.6209546012086374,""test_transaction_count"":1}"
RES-P7-MIXED_CEM-FOLD3-TRAIN-TEST,CAT-B,model_fold_run,P7,mixed_cem,3,,"Frozen training, best checkpoint, and exactly-once test evaluation",What did this model-fold run produce?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P7-FOLD3-AUDIT,repo://,artifacts/baseline_v2/audit/p7/fold_3.json,$,9aa1b7800506d56abbbdc0bd4c1324df65be54326dee8563794a22ba3ac426e6,549,PRIVATE_SOURCE_PUBLIC_AUDIT,False,SEC-EXPERIMENTAL-SETUP,"[""RPT-T05""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""best_epoch"":""15"",""best_validation_objective"":""total_loss=0.022378616393079837"",""checkpoint"":""mac-archive://cem/fold_3/best.pt"",""evaluation"":""mac-archive://cem/fold_3/test_evaluation.json"",""metrics"":""mac-archive://cem/fold_3/metrics.json"",""n_test"":549,""pearson"":0.7755794208514323,""predictions"":""mac-archive://cem/fold_3/test_predictions.parquet"",""scheduler_terminal_status_distinct_from_scientific_status"":true,""scientific_status"":""PASS"",""spearman"":0.6987726590874983,""test_mae"":0.4952686068075457,""test_rmse"":0.6264069563193263,""test_transaction_count"":1}"
RES-P7-MIXED_CEM-FOLD4-TRAIN-TEST,CAT-B,model_fold_run,P7,mixed_cem,4,,"Frozen training, best checkpoint, and exactly-once test evaluation",What did this model-fold run produce?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P7-FOLD4-AUDIT,repo://,artifacts/baseline_v2/audit/p7/fold_4.json,$,9646ce3b7f02ee89cbfa3a2ee68f70742dde679f56cace9eb870be827b0cfd32,564,PRIVATE_SOURCE_PUBLIC_AUDIT,False,SEC-EXPERIMENTAL-SETUP,"[""RPT-T05""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""best_epoch"":""44"",""best_validation_objective"":""total_loss=0.01906260764475392"",""checkpoint"":""mac-archive://cem/fold_4/best.pt"",""evaluation"":""mac-archive://cem/fold_4/test_evaluation.json"",""metrics"":""mac-archive://cem/fold_4/metrics.json"",""n_test"":564,""pearson"":0.683544274063926,""predictions"":""mac-archive://cem/fold_4/test_predictions.parquet"",""scheduler_terminal_status_distinct_from_scientific_status"":true,""scientific_status"":""PASS"",""spearman"":0.5675299404077538,""test_mae"":0.48004525137215354,""test_rmse"":0.625666099503768,""test_transaction_count"":1}"
RES-P9-OOF-MIXED_CEM,CAT-B,pooled_oof,P9,mixed_cem,,,Canonical pooled OOF prediction set,Does the model have exactly one frozen OOF prediction per nodule?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P9-OOF-MIXED_CEM,mac-archive://,p9/canonical_oof/cem_oof_predictions.parquet,$,a42350e63908b2fa8fdfdd5c952428efe60f1ae5d6dbeccfe531f0ce121b996f,2633,PRIVATE_RESTRICTED,False,SEC-RESULTS-PREDICTION,"[""RPT-T07"",""RPT-T09""]","[""RPT-F04"",""RPT-F06""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""exactly_once"":true,""unique_nodules"":2633,""unique_patients"":868}"
RES-P8-LEARNED_SOFTMAX_GAM-FOLD0-TRAIN-TEST,CAT-B,model_fold_run,P8,learned_softmax_gam,0,,"Frozen training, best checkpoint, and exactly-once test evaluation",What did this model-fold run produce?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P8-FOLD0-AUDIT,repo://,artifacts/baseline_v2/audit/p8/fold_0.json,$,d0e4fcccbd577fe4892df2cd87899e9f7c017846d047052e4258c9b8ef865412,479,PRIVATE_SOURCE_PUBLIC_AUDIT,False,SEC-EXPERIMENTAL-SETUP,"[""RPT-T05""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""best_epoch"":""10"",""best_validation_objective"":""total_loss=0.07589372691547717"",""checkpoint"":""mac-archive://gam/fold_0/best.pt"",""evaluation"":""mac-archive://gam/fold_0/test_evaluation.json"",""metrics"":""mac-archive://gam/fold_0/metrics.json"",""n_test"":479,""pearson"":0.7357755117401302,""predictions"":""mac-archive://gam/fold_0/test_predictions.parquet"",""scheduler_terminal_status_distinct_from_scientific_status"":true,""scientific_status"":""PASS"",""spearman"":0.6584640114669124,""test_mae"":0.5002908962743101,""test_rmse"":0.6450262498173379,""test_transaction_count"":1}"
RES-P8-LEARNED_SOFTMAX_GAM-FOLD1-TRAIN-TEST,CAT-B,model_fold_run,P8,learned_softmax_gam,1,,"Frozen training, best checkpoint, and exactly-once test evaluation",What did this model-fold run produce?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P8-FOLD1-AUDIT,repo://,artifacts/baseline_v2/audit/p8/fold_1.json,$,c9e3e408134d8c434f57da89797dfda17947886b4646097d21b15cf43110cfc2,502,PRIVATE_SOURCE_PUBLIC_AUDIT,False,SEC-EXPERIMENTAL-SETUP,"[""RPT-T05""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""best_epoch"":""28"",""best_validation_objective"":""total_loss=0.08197871722659196"",""checkpoint"":""mac-archive://gam/fold_1/best.pt"",""evaluation"":""mac-archive://gam/fold_1/test_evaluation.json"",""metrics"":""mac-archive://gam/fold_1/metrics.json"",""n_test"":502,""pearson"":0.7777395428709974,""predictions"":""mac-archive://gam/fold_1/test_predictions.parquet"",""scheduler_terminal_status_distinct_from_scientific_status"":true,""scientific_status"":""PASS"",""spearman"":0.7164760825962523,""test_mae"":0.47025435309545455,""test_rmse"":0.6050864800125286,""test_transaction_count"":1}"
RES-P8-LEARNED_SOFTMAX_GAM-FOLD2-TRAIN-TEST,CAT-B,model_fold_run,P8,learned_softmax_gam,2,,"Frozen training, best checkpoint, and exactly-once test evaluation",What did this model-fold run produce?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P8-FOLD2-AUDIT,repo://,artifacts/baseline_v2/audit/p8/fold_2.json,$,0d99ecd4347e2f2d3de1bca6f47302d29c5eedd83b8daeb50b6fc3526a9aa88d,539,PRIVATE_SOURCE_PUBLIC_AUDIT,False,SEC-EXPERIMENTAL-SETUP,"[""RPT-T05""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""best_epoch"":""32"",""best_validation_objective"":""total_loss=0.06489942763744191"",""checkpoint"":""mac-archive://gam/fold_2/best.pt"",""evaluation"":""mac-archive://gam/fold_2/test_evaluation.json"",""metrics"":""mac-archive://gam/fold_2/metrics.json"",""n_test"":539,""pearson"":0.7103741180763918,""predictions"":""mac-archive://gam/fold_2/test_predictions.parquet"",""scheduler_terminal_status_distinct_from_scientific_status"":true,""scientific_status"":""PASS"",""spearman"":0.6084858448172797,""test_mae"":0.4797982379572953,""test_rmse"":0.6121587358922416,""test_transaction_count"":1}"
