catalogue_item_id,category,entity_type,phase,model,fold,concept_or_target,result_name,scientific_question,scientific_status,availability_status,report_usage_status,source_artifact_id,source_root_alias,source_relative_path,source_field_path,source_sha256,row_or_sample_count,privacy_class,new_inference_required,report_section_id,report_table_ids,report_figure_ids,omission_reason,approval_reference,integrity_status,details
RES-P10-REPORT-EVIDENCE-11,CAT-S,report_evidence_map,P10,,,,Reproducibility,Which registered evidence must this report section consume?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,SEC-PUBLIC-REPRODUCIBILITY,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,"[""RPT-T05"",""RPT-T06""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""catalogue_driven_required"":true,""required_figure_ids"":[],""required_result_or_category_ids"":[""CAT-A"",""CAT-B"",""CAT-R""],""required_table_ids"":[""RPT-T05"",""RPT-T06""]}"
RES-P10-TABLE-RPT-T01,CAT-O,planned_scientific_table,P10,,,,Related-work comparison,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T01,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RELATED-WORK,"[""RPT-T01""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""A"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T01"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T02,CAT-O,planned_scientific_table,P10,,,,Frozen cohort flow,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T02,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-DATASET,"[""RPT-T02""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""A"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T02"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T03,CAT-O,planned_scientific_table,P10,,,,Target and concept definitions,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T03,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-DATASET,"[""RPT-T03""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""G"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T03"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T04,CAT-O,planned_scientific_table,P10,,,,Four-model architecture comparison,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T04,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-METHODS,"[""RPT-T04""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""A"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T04"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T05,CAT-O,planned_scientific_table,P10,,,,Frozen training configuration,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T05,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-EXPERIMENTAL-SETUP,"[""RPT-T05""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""B"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T05"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T06,CAT-O,planned_scientific_table,P10,,,,Evaluation protocol,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T06,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-EXPERIMENTAL-SETUP,"[""RPT-T06""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""A"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T06"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T07,CAT-O,planned_scientific_table,P10,,,,Primary regression,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T07,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-PREDICTION,"[""RPT-T07""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""C"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T07"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T08,CAT-O,planned_scientific_table,P10,,,,Six paired Delta-MAE comparisons,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T08,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-PREDICTION,"[""RPT-T08""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""D"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T08"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T09,CAT-O,planned_scientific_table,P10,,,,Extreme-task performance,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T09,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-PREDICTION,"[""RPT-T09""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""E"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T09"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T10,CAT-O,planned_scientific_table,P10,,,,Six paired Delta-AUROC comparisons,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T10,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-PREDICTION,"[""RPT-T10""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""F"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T10"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T11,CAT-O,planned_scientific_table,P10,,,,Continuous concept metrics,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T11,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHAT,"[""RPT-T11""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""G"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T11"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T12,CAT-O,planned_scientific_table,P10,,,,Categorical concept metrics,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T12,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHAT,"[""RPT-T12""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""H"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T12"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T13,CAT-O,planned_scientific_table,P10,,,,Grad-CAM accounting,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T13,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHERE,"[""RPT-T13""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""L"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T13"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T14,CAT-O,planned_scientific_table,P10,,,,Spatial faithfulness,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T14,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHERE,"[""RPT-T14""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""N"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T14"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T15,CAT-O,planned_scientific_table,P10,,,,Centered contribution summary,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T15,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T15""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""J"",""mean_absolute_centered_contribution_policy"":""UNAVAILABLE_FROM_AUTHORITATIVE_FROZEN_SOURCE; do not use transient narrative values or recompute from per-sample contributions"",""new_inference_required"":false,""planned_table_id"":""RPT-T15"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T16,CAT-O,planned_scientific_table,P10,,,,Fold-level learned GAM alpha,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T16,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,"[""RPT-T16""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""K"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T16"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T17,CAT-O,planned_scientific_table,P10,,,,Intervention summary,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T17,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-HOW,"[""RPT-T17""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""I"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T17"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-T18,CAT-O,planned_scientific_table,P10,,,,WHERE-WHAT-WHY-HOW synthesis,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-T18,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-SYNTHESIS,"[""RPT-T18""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""S"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-T18"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
