catalogue_item_id,category,entity_type,phase,model,fold,concept_or_target,result_name,scientific_question,scientific_status,availability_status,report_usage_status,source_artifact_id,source_root_alias,source_relative_path,source_field_path,source_sha256,row_or_sample_count,privacy_class,new_inference_required,report_section_id,report_table_ids,report_figure_ids,omission_reason,approval_reference,integrity_status,details
ART-STORAGE-ARCHIVE-0006,CAT-R,archived_file,P5,,,,Archived file: overfit_sanity.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0006,mac-archive://,blackbox/fold_0/overfit_sanity.json,$,1655f2a7675cd3a9fd5f92edaf67123998e81c57be54aca6b672c8490ea9df01,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1680,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0007,CAT-R,archived_file,P5,,,,Archived file: prediction_vs_target.png,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0007,mac-archive://,blackbox/fold_0/prediction_vs_target.png,$,aaeffb6192cd19007e43e72ff4236d2523090cccc20645e6a154eeb02369148d,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":101647,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0008,CAT-R,archived_file,P5,,,,Archived file: preflight.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0008,mac-archive://,blackbox/fold_0/preflight.json,$,29a5c655aba3815d44dda65c11201eee64d4fec108f42dfbbf4fd2a41a2353da,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1381,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0009,CAT-R,archived_file,P5,,,,Archived file: runtime.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0009,mac-archive://,blackbox/fold_0/runtime.json,$,c492a48dffcb92093db4cf1d4fd765c9cd06a689070c4bd80649d440e856d675,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1918,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0010,CAT-R,archived_file,P5,,,,Archived file: test_claim.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0010,mac-archive://,blackbox/fold_0/test_claim.json,$,9d33d52abfd5c9e0db84b476673e6590f6d8625da6e1af4b2ffb0b132505f4e8,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1329,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0011,CAT-R,archived_file,P5,,,,Archived file: test_evaluation.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0011,mac-archive://,blackbox/fold_0/test_evaluation.json,$,5f7290e75b8fb5feea50196bc9331b4a03902614014f0e79115ef205d3b06ae9,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1766,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0012,CAT-R,archived_file,P5,,,,Archived file: test_predictions.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0012,mac-archive://,blackbox/fold_0/test_predictions.parquet,$,af68e6f9821e207dbd2e6fc9f7391ac98e4553256a7e02cad53ee8ba37b4ad74,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":70774,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0013,CAT-R,archived_file,P5,,,,Archived file: training_complete.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0013,mac-archive://,blackbox/fold_0/training_complete.json,$,5fc97e9a7a9c22d693f2f373a866aa444809ec1664a556bdb9004c59281afc5d,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1957,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0014,CAT-R,archived_file,P5,,,,Archived file: training_curves.png,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0014,mac-archive://,blackbox/fold_0/training_curves.png,$,1aa750ad5e451dfd8b7083c3a68dc8a91b979495abb24e599147f667ac94131e,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":86671,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0015,CAT-R,archived_file,P5,,,,Archived file: .p5_lifecycle.lock,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0015,mac-archive://,blackbox/fold_1/.p5_lifecycle.lock,$,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":0,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0016,CAT-R,archived_file,P5,,,,Archived file: best.pt,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0016,mac-archive://,blackbox/fold_1/best.pt,$,25e6a16ac8f7b5141feaa3118948c45d5e300d34ba20e5c64bb47cd78798cb3b,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":135882295,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0017,CAT-R,archived_file,P5,,,,Archived file: history.csv,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0017,mac-archive://,blackbox/fold_1/history.csv,$,95ce936dee59eff0be7aafa8b584682da6ac3a27a5133ed7f46ef8d990f7b6f7,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":15976,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0018,CAT-R,archived_file,P5,,,,Archived file: last.pt,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0018,mac-archive://,blackbox/fold_1/last.pt,$,b49f6661e2253597f56e5735d7dd0e76802d622ec8030ba68f1753b084e7cf06,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":135897975,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0019,CAT-R,archived_file,P5,,,,Archived file: metrics.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0019,mac-archive://,blackbox/fold_1/metrics.json,$,bba065c2f931c1a579d8650d0ec92543ec6c454fd1bb2911dddc68b89ce2e662,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":578,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0020,CAT-R,archived_file,P5,,,,Archived file: prediction_vs_target.png,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0020,mac-archive://,blackbox/fold_1/prediction_vs_target.png,$,8691fa509b4744c2806fc2deb05895dbd9f4ae906b4c8f74d0182c29710e2857,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":93117,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0021,CAT-R,archived_file,P5,,,,Archived file: runtime.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0021,mac-archive://,blackbox/fold_1/runtime.json,$,0ccaf603782cdbd3bb529dbc2aaaebb5bda3d2175848fce3b8e588cf1b2f410f,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1918,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0022,CAT-R,archived_file,P5,,,,Archived file: test_claim.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0022,mac-archive://,blackbox/fold_1/test_claim.json,$,e86d088115bfcf065008fb50c65f93ae9366ce53807733e45338a381e3b26b23,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1329,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0023,CAT-R,archived_file,P5,,,,Archived file: test_evaluation.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0023,mac-archive://,blackbox/fold_1/test_evaluation.json,$,5cd5d6aba1af46a533f187e87a29a96d845357a1a58e373d06106677d542e556,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1766,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0024,CAT-R,archived_file,P5,,,,Archived file: test_predictions.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0024,mac-archive://,blackbox/fold_1/test_predictions.parquet,$,b2ae10fbd4ba64c7ae1f71171566c8af4ef7eb4716eee810143d61c72c10321f,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":73465,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0025,CAT-R,archived_file,P5,,,,Archived file: training_complete.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0025,mac-archive://,blackbox/fold_1/training_complete.json,$,bf99e5aa02992bdd4bdcd55f4b58e231595527d2e4c7d6f6bfceface41f71b3a,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1957,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0026,CAT-R,archived_file,P5,,,,Archived file: training_curves.png,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0026,mac-archive://,blackbox/fold_1/training_curves.png,$,087547326fb00a4632be7271e91ccd947bc6bec5b20d5ebe0f8b17217716f092,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":93990,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0027,CAT-R,archived_file,P5,,,,Archived file: .p5_lifecycle.lock,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0027,mac-archive://,blackbox/fold_2/.p5_lifecycle.lock,$,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":0,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0028,CAT-R,archived_file,P5,,,,Archived file: best.pt,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0028,mac-archive://,blackbox/fold_2/best.pt,$,da146d72464982f1e0d47eba66cc438ca45621b2cad0985c87de40bc6b6b664f,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":135882295,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0029,CAT-R,archived_file,P5,,,,Archived file: history.csv,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0029,mac-archive://,blackbox/fold_2/history.csv,$,8a6db0db9d51879591a6a79eeefa28828226819ee5008cf57c380ec76317564e,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":16212,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0030,CAT-R,archived_file,P5,,,,Archived file: last.pt,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0030,mac-archive://,blackbox/fold_2/last.pt,$,08d64ec719aef28b15e85224d1abc073854af4b6ffd6d42a38c918d8ee1d156e,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":135897975,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0031,CAT-R,archived_file,P5,,,,Archived file: metrics.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0031,mac-archive://,blackbox/fold_2/metrics.json,$,41c2d12f838281ab25aaf5b82618b029cf91bcbf3655a11edd048ef5d91981f2,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":549,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0032,CAT-R,archived_file,P5,,,,Archived file: prediction_vs_target.png,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0032,mac-archive://,blackbox/fold_2/prediction_vs_target.png,$,d4ef90a7693e2a3ce7832d99b44c72a7bc7515380d49c8779ff6532cd4af1da1,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":103654,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0033,CAT-R,archived_file,P5,,,,Archived file: runtime.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0033,mac-archive://,blackbox/fold_2/runtime.json,$,fcc612eeaf218156846eceda2f8dcd6ca471ea40e4ee41e9ed862e348bd0a980,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1918,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0034,CAT-R,archived_file,P5,,,,Archived file: test_claim.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0034,mac-archive://,blackbox/fold_2/test_claim.json,$,395b45265b590e2c56373b398b96210c3c530de0740f149ea6aa553d125dac48,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1329,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0035,CAT-R,archived_file,P5,,,,Archived file: test_evaluation.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0035,mac-archive://,blackbox/fold_2/test_evaluation.json,$,0b67c9c61ca727f135ed208261a312f0618dc5c35a5d8a512911277f451582d5,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1767,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0036,CAT-R,archived_file,P5,,,,Archived file: test_predictions.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0036,mac-archive://,blackbox/fold_2/test_predictions.parquet,$,67b856eb188063fc6bc7e5a915a40a149ecf181251d0ac18c178921ece540cbf,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":76170,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0037,CAT-R,archived_file,P5,,,,Archived file: training_complete.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0037,mac-archive://,blackbox/fold_2/training_complete.json,$,1dc7173ef2da2a4f81ccf2b1fd688635ff0e622423cfa0843e2f9eacd0845456,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":1958,""human_master_include"":false}"
